"units","scenario","year","value","variable","version","source"
"degreesC","GCAM_SSP1",2055,1.84509,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2056,1.86787,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2057,1.8905,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2058,1.913,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2059,1.93537,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2060,1.95764,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2061,1.97984,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2062,2.00187,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2063,2.02376,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2064,2.04552,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2065,2.06715,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2066,2.08866,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2067,2.11,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2068,2.13118,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2069,2.15221,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2070,2.17311,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2071,2.19386,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2072,2.21445,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2073,2.23488,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2074,2.25515,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2075,2.27529,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2076,2.29528,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2077,2.31509,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2078,2.33474,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2079,2.35423,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2080,2.37355,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2081,2.39271,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2082,2.41167,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2083,2.43045,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2084,2.44903,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2085,2.46743,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2086,2.48563,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2087,2.50358,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2088,2.5213,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2089,2.5388,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2090,2.55607,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2091,2.57311,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2092,2.58988,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2093,2.6064,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2094,2.62267,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2095,2.63869,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2096,2.65446,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2097,2.66995,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2098,2.68519,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2099,2.70016,"gmst","old","GCAM"
"degreesC","GCAM_SSP1",2100,2.71488,"gmst","old","GCAM"
"Gg","GCAM_SSP1",2005,1.3326894438,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,1.1421159114,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,1.4890217964,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,1.5013436056,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,1.581310249,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,1.6760852506,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,1.7583558612,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,1.7984607123,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,1.8312418611,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,1.85747871,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,1.8685635449,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,1.8724591176,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,1.8691804785,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,1.8533730733,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,1.8302100052,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,1.7990335396,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,1.759825651,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,1.7164912408,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,1.6716814748,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,1.6202102566,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,4.5595095224,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,3.4908554511,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,4.5419844727,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,4.66616681119,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,4.9208981836,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,5.1791845795,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,5.3853146348,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,5.476494239,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,5.55323506585,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,5.64727905653,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,5.70845639576,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,5.74133732513,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,5.74851216479,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,5.71122193881,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,5.65008803135,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,5.56044669437,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,5.44205869327,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,5.31077974582,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,5.17752868026,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,5.02707086661,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,13.4736975439,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,25.754668812,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,39.522956612,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,76.34528554,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,98.35114228,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,129.575846915,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,149.177946805,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,167.530735371,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,188.32116917,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,210.24007053,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,231.41431746,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,252.73693794,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,273.65954027,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,292.51371366,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,309.36247927,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,323.51306764,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,334.50775845,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,342.59886876,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,347.89617963,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,349.53998871,"HFC125_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,130.6109941672,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,181.60389160285,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,244.0811181717,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,312.4545100584,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,339.23250562755,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,385.75660538865,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,435.1777885635,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,484.3447993425,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,543.7443425555,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,611.5896581505,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,682.1874598095,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,758.9363480285,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,840.5404254495,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,921.569629982,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,1000.8943477245,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,1074.6822122955,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,1139.743918945,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,1195.6536061045,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,1241.6002472905,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,1273.177036876,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,16.657881676495,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,28.150171402278,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,43.238084254551,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,83.173213309551,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,106.912113879995,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,140.723324651703,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,162.069349485974,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,182.087217019276,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,204.803320699735,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,228.809632896508,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,252.070520177259,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,275.57000657416,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,298.713644549607,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,319.677837333675,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,338.513260695618,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,354.441085949152,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,366.937925037485,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,376.2600526009,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,382.510017829425,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,384.723578579672,"HFC143a_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,3.426583998229,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,6.643179485242,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,8.489817647341,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,8.496387675183,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,8.921991306241,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,10.332526009854,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,10.305055346696,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,10.473331931363,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,10.657714634759,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,10.967929073012,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,11.260805905616,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,11.527365691768,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,11.758048995144,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,11.932693887707,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,12.060537532879,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,12.137251403279,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,12.145842253516,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,12.093842170001,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,11.988284849243,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,11.807961119435,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,2.128184574,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,3.69184179,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,6.00504143,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,6.00504143,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,3.74020471,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,4.0596623,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,4.0981028,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,4.13065493,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,4.00283387,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,4.03006562,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,4.0509283,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,4.05506768,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,4.04322606,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,4.01874077,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,3.98381856,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,3.93803542,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,3.87745551,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,3.79970111,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,3.70627439,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,3.59991153,"HFC227ea_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,10.3569308623802,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,10.991813302661,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,11.85982094457,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,12.624180384131,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,13.221615499489,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,13.469532598352,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,13.66339415349,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,13.725727239387,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,13.662894889985,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,13.534062458356,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,13.356775119176,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,13.072308126141,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,12.74600377882,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,12.36352021444,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,11.92856916356,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,11.48807606128,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,11.0760864222,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,10.6479098005,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,1.2060792957,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,2.0280780141,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,3.1124134034,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,6.0196015741,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,7.7585195793,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,10.2263346596,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,11.7729573504,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,13.2206689692,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,14.8601548793,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,16.5880330891,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,18.256436671,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,19.935725462,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,21.582584547,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,23.065503874,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,24.389630086,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,25.500595886,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,26.362539051,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,26.9955468,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,27.408497856,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,27.533789049,"HFC32_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,2.7646554195,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,2.5740714763,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,3.0635693566,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2015,3.6045659027,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2021,4.2902322408,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2025,4.6453033206,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2030,5.15950581575,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2035,5.74733698721,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2040,6.03336829288,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2045,6.23279507047,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2050,6.69336110129,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2055,7.0912906536,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2060,7.46195577847,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2065,7.82943001069,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2070,8.11858781646,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2075,8.33401753051,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2080,8.46576958415,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2085,8.5150243735,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2090,8.50213274066,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2095,8.45237132081,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2100,8.34701859505,"SF6_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,11.1037607851,"CF4_emissions","old","GCAM"
"Gg","GCAM_SSP1",2010,9.0445387905,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,1.6781865058,"C2F6_emissions","old","GCAM"
"Gg","GCAM_SSP1",2005,6.8150399058,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,9.1995099459024,"HFC23_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,0.00555238062543,"HFC134a_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,9.010356e-06,"HFC245fa_emissions","old","GCAM"
"Gg","GCAM_SSP1",1990,1.078794e-05,"HFC143a_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",1990,6.17882420392556,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2005,8.14001607236573,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2010,9.23933775402649,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2015,9.91486598086042,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2021,10.3145490411078,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2025,10.9447527235865,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2030,11.0892726514293,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2035,10.8875623902459,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2040,10.6956077686324,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2045,10.457934499836,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2050,10.1617867773893,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2055,9.93159566028909,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2060,9.72920029869603,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2065,9.52929246397557,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2070,9.35368062980119,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2075,9.2138898669888,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2080,9.01292877427672,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2085,8.75224771875142,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2090,8.44216988876659,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2095,8.08889651192038,"ffi_emissions","old","GCAM"
"Pg C/yr","GCAM_SSP1",2100,7.74734960214086,"ffi_emissions","old","GCAM"
"Tg","GCAM_SSP1",1990,7.00621142300109,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2005,7.27622241839533,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2010,7.53326501248469,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2015,7.19507927154289,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2021,6.75363485550095,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2025,6.51705906851785,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2030,5.89805350197677,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2035,5.26067955584138,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2040,4.6643420962717,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2045,4.2699022539474,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2050,3.89364031997129,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2055,3.71755743894981,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2060,3.54881145511639,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2065,3.38131150941435,"BC_emissions","old","GCAM"
"Tg","GCAM_SSP1",2070,3.22370785801542,"BC_emissions","old","GCAM"
