"units","scenario","year","value","variable","source","version"
"PPM","GCAM",1976,334.97,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1977,336.335,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1978,337.769,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1979,339.249,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1980,340.738,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1981,342.148,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1982,343.482,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1983,344.741,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1984,345.996,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1985,347.319,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1986,348.696,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1987,350.124,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1988,351.598,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1989,353.139,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1990,354.699,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1991,356.182,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1992,357.664,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1993,358.931,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1994,360.133,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1995,361.45,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1996,362.886,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1997,364.404,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1998,366.294,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",1999,367.917,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2000,369.501,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2001,371.171,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2002,372.769,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2003,374.478,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2004,376.248,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2005,378.246,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2006,380.223,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2007,382.356,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2008,384.623,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2009,387.019,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2010,389.536,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2011,392.173,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2012,394.976,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2013,397.846,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2014,400.786,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2015,403.793,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2016,406.862,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2017,409.395,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2018,411.925,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2019,414.456,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2020,416.986,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2021,419.518,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2022,422.053,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2023,424.853,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2024,427.723,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2025,430.664,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2026,433.677,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2027,436.655,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2028,439.661,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2029,442.695,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2030,445.756,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2031,448.844,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2032,451.929,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2033,455.027,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2034,458.141,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2035,461.272,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2036,464.419,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2037,467.534,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2038,470.653,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2039,473.777,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2040,476.905,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2041,480.037,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2042,483.143,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2043,486.251,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2044,489.362,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2045,492.478,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2046,495.598,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2047,498.746,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2048,501.91,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2049,505.091,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2050,508.288,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2051,511.504,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2052,514.729,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2053,517.971,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2054,521.23,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2055,524.505,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2056,527.797,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2057,531.097,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2058,534.424,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2059,537.776,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2060,541.156,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2061,544.561,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2062,547.933,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2063,551.327,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2064,554.743,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2065,558.182,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2066,561.644,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2067,565.09,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2068,568.559,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2069,572.054,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2070,575.573,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2071,579.117,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2072,582.637,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2073,586.183,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2074,589.754,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2075,593.352,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2076,596.978,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2077,600.595,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2078,604.232,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2079,607.889,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2080,611.568,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2081,615.269,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2082,618.935,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2083,622.603,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2084,626.274,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2085,629.949,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2086,633.628,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2087,637.288,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2088,640.955,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2089,644.632,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2090,648.317,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2091,652.011,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2092,655.682,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2093,659.356,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2094,663.035,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2095,666.718,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2096,670.407,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2097,674.076,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2098,677.746,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2099,681.416,"CO2_concentration","gcam xmldb","G-Hv3.2"
"PPM","GCAM",2100,685.087,"CO2_concentration","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1976,-0.976163,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1977,-0.983358,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1978,-0.995526,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1979,-1.00941,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1980,-1.00574,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1981,-0.980879,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1982,-1.01212,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1983,-0.95573,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1984,-0.975326,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1985,-0.983952,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1986,-0.98595,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1987,-1.01525,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1988,-1.02214,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1989,-1.01192,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1990,-1.02357,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1991,-1.10085,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1992,-0.986158,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1993,-0.994766,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1994,-1.04225,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1995,-0.991361,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1996,-0.968846,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1997,-1.08535,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1998,-1.0693,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1999,-0.948405,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2000,-0.918149,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2001,-0.922392,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2002,-0.992604,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2003,-1.01991,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2004,-1.0263,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2005,-1.0263,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2006,-0.998998,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2007,-0.97136,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2008,-0.943384,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2009,-0.91506,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2010,-0.88638,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2011,-0.874797,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2012,-0.863155,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2013,-0.851454,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2014,-0.839692,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2015,-0.82787,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2016,-0.80179,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2017,-0.775409,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2018,-0.748719,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2019,-0.721713,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2020,-0.694383,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2021,-0.666722,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2022,-0.653994,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2023,-0.641195,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2024,-0.628324,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2025,-0.615379,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2026,-0.606569,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2027,-0.597725,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2028,-0.588846,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2029,-0.579933,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2030,-0.570984,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2031,-0.564251,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2032,-0.557497,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2033,-0.550723,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2034,-0.54393,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2035,-0.537115,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2036,-0.532709,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2037,-0.528295,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2038,-0.523872,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2039,-0.51944,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2040,-0.515,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2041,-0.511534,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2042,-0.508063,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2043,-0.504587,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2044,-0.501105,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2045,-0.497618,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2046,-0.495664,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2047,-0.493708,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2048,-0.491751,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2049,-0.489791,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2050,-0.487831,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2051,-0.485722,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2052,-0.483612,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2053,-0.4815,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2054,-0.479386,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2055,-0.47727,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2056,-0.476325,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2057,-0.475379,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2058,-0.474434,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2059,-0.473488,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2060,-0.472541,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2061,-0.47184,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2062,-0.471139,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2063,-0.470438,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2064,-0.469737,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2065,-0.469035,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2066,-0.468843,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2067,-0.468651,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2068,-0.468459,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2069,-0.468266,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2070,-0.468074,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2071,-0.467543,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2072,-0.467012,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2073,-0.46648,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2074,-0.465949,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2075,-0.465417,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2076,-0.464784,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2077,-0.464151,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2078,-0.463518,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2079,-0.462885,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2080,-0.462251,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2081,-0.46064,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2082,-0.459027,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2083,-0.457413,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2084,-0.455798,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2085,-0.454182,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2086,-0.452684,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2087,-0.451186,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2088,-0.449686,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2089,-0.448185,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2090,-0.446684,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2091,-0.444903,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2092,-0.44312,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2093,-0.441336,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2094,-0.439551,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2095,-0.437764,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2096,-0.435814,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2097,-0.433863,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2098,-0.431909,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2099,-0.429954,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2100,-0.427998,"RF_aci","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1976,-0.0573955,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1977,-0.0572771,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1978,-0.0613297,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1979,-0.0625645,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1980,-0.0626931,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1981,-0.0603913,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1982,-0.0821686,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1983,-0.0577402,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1984,-0.0632937,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1985,-0.0665367,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1986,-0.0670472,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1987,-0.0756312,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1988,-0.0752032,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1989,-0.0697337,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1990,-0.0763584,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1991,-0.121398,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1992,-0.0717684,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1993,-0.0811614,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1994,-0.113379,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1995,-0.0914154,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1996,-0.0850005,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1997,-0.146683,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1998,-0.143293,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",1999,-0.0961168,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2000,-0.0803091,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2001,-0.0796429,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2002,-0.117639,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2003,-0.121188,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2004,-0.10817,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2005,-0.10817,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2006,-0.101442,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2007,-0.0947151,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2008,-0.0879879,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2009,-0.0812606,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2010,-0.0745333,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2011,-0.0766959,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2012,-0.0788585,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2013,-0.081021,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2014,-0.0831836,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2015,-0.0853462,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2016,-0.0813073,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2017,-0.0772685,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2018,-0.0732297,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2019,-0.0691908,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2020,-0.065152,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2021,-0.0611132,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2022,-0.0593971,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2023,-0.057681,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2024,-0.0559649,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2025,-0.0542489,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2026,-0.0527638,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2027,-0.0512787,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2028,-0.0497936,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2029,-0.0483085,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2030,-0.0468234,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2031,-0.0458316,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2032,-0.0448399,"RF_OC","gcam xmldb","G-Hv3.2"
"W/m^2","GCAM",2033,-0.0438481,"RF_OC","gcam xmldb","G-Hv3.2"
